"","txsize","txvirtualsize","txinputs_count","txoutputs_count","txinput_val","txoutput_val","txfee","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent"
"193",437,437,2,2,4.5e+07,4.5e+07,0,0.15,0.3,0.225,0.45,0.106066017177982,0.01125,0.2,0.25,0.225,0.45,0.0353553390593274,0.00125
"194",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"195",2924,2924,16,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.02,0.01875,0.3,0.00341565025531987,1.16666666666667e-05
"196",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"197",5442,5442,30,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.01,0.01,0.3,0,0
"198",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"199",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"200",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"201",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"202",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"203",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"204",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"205",4541,4541,25,1,2.5e+07,2.5e+07,0,0.25,0.25,0.25,0.5,0,0,0.01,0.01,0.01,0.5,0,0
"206",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"207",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"208",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"209",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"210",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"211",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"212",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"213",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"214",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"215",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"216",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"217",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"218",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"219",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"220",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"221",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"222",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"223",5449,5449,30,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.01,0.01,0.3,0,0
"224",801,801,4,2,3.1e+07,3.1e+07,0,0.01,0.3,0.155,0.31,0.205060966544099,0.04205,0.02,0.25,0.0775,0.31,0.115,0.013225
"225",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"226",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"227",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"228",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"229",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"230",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"231",258,258,1,2,5e+07,5e+07,0,0.2,0.3,0.25,0.5,0.0707106781186548,0.005,0.5,0.5,0.5,0.5,0,0
"232",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"233",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"234",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"235",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"236",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"237",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"238",402,402,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"239",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"240",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"241",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"242",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"243",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"244",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"245",402,402,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"246",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"247",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"248",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"249",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"250",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"251",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"252",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"253",5444,5444,30,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.01,0.01,0.3,0,0
"254",259,259,1,2,3.5e+07,3.5e+07,0,0.05,0.3,0.175,0.35,0.176776695296637,0.03125,0.35,0.35,0.35,0.35,0,0
"255",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"256",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"257",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"258",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"259",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"260",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"261",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"262",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"263",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"264",765,765,4,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.25,0.075,0.3,0.116761865920913,0.0136333333333333
"265",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"266",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"267",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"268",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"269",2738,2738,15,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.02,0.02,0.02,0.3,0,0
"270",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"271",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"272",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"273",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"274",259,259,1,2,3.1e+07,3.1e+07,0,0.01,0.3,0.155,0.31,0.205060966544099,0.04205,0.31,0.31,0.31,0.31,0,0
"275",257,257,1,2,3.1e+07,3.1e+07,0,0.01,0.3,0.155,0.31,0.205060966544099,0.04205,0.31,0.31,0.31,0.31,0,0
"276",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"277",406,406,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"278",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"279",406,406,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"280",406,406,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"281",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"282",402,402,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"283",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"284",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"285",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"286",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"287",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"288",764,764,4,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.25,0.075,0.3,0.116761865920913,0.0136333333333333
"289",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"290",761,761,4,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.25,0.075,0.3,0.116761865920913,0.0136333333333333
"291",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"292",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"293",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"294",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"295",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"296",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"297",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"298",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"299",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"300",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"301",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"302",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"303",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"304",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"305",799,799,4,2,3.1e+07,3.1e+07,0,0.01,0.3,0.155,0.31,0.205060966544099,0.04205,0.02,0.25,0.0775,0.31,0.115,0.013225
"306",762,762,4,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.25,0.075,0.3,0.116761865920913,0.0136333333333333
"307",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"308",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"309",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"310",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"311",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"312",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"313",5441,5441,30,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.01,0.01,0.3,0,0
"314",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"315",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"316",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"317",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"318",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"319",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"320",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"321",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"322",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"323",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"324",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"325",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"326",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"327",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"328",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"329",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"330",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"331",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"332",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"333",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"334",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"335",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"336",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"337",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"338",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"339",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"340",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"341",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"342",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"343",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"344",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"345",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"346",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"347",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"348",763,763,4,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.25,0.075,0.3,0.116761865920913,0.0136333333333333
"349",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"350",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"351",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"352",2744,2744,15,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.02,0.02,0.02,0.3,0,0
"353",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"354",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"355",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"356",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"357",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"358",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"359",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"360",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"361",402,402,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"362",402,402,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"363",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"364",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"365",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"366",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"367",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"368",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"369",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"370",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"371",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"372",4546,4546,25,1,2.5e+07,2.5e+07,0,0.25,0.25,0.25,0.5,0,0,0.01,0.01,0.01,0.5,0,0
"373",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"374",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"375",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"376",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"377",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"378",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"379",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"380",404,404,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"381",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"382",4550,4550,25,1,2.5e+07,2.5e+07,0,0.25,0.25,0.25,0.5,0,0,0.01,0.01,0.01,0.5,0,0
"383",403,403,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.04,0,0,0.01,0.01,0.01,0.04,0,0
"384",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"385",5261,5261,29,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.01,0.02,0.010344828,0.3,0.00185695338177052,3.44827586206897e-06
"386",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"387",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"388",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"389",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"390",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"391",223,223,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"392",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"393",225,225,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"394",405,405,2,1,2e+06,2e+06,0,0.02,0.02,0.02,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"395",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"396",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"397",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"398",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"399",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0,0
"400",224,224,1,1,1e+06,1e+06,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0
"401",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"402",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"403",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"404",225,225,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"405",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"406",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"407",224,224,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
"408",223,223,1,1,3e+07,3e+07,0,0.3,0.3,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0,0
